"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","gene"
"Vsp37A",0.0800653047283879,0.219625717519532,1,0.958,1,"Vsp37A"
"CG16711",0.0800979487988681,0.13306289907088,1,1,1,"CG16711"
"mdg1{}831",0.0802103939678065,0.2014462912863,1,0.75,1,"mdg1{}831"
"CG5646",0.0802192267126392,-0.157336669134462,1,1,1,"CG5646"
"CG14229",0.080277215407056,-0.143409531237977,1,0.958,1,"CG14229"
"mRpL47",0.0803213041419115,-0.147133249485279,1,0.917,1,"mRpL47"
"Trx-2",0.0803283826753524,0.215320122169789,1,1,1,"Trx-2"
"gypsy4{}5462",0.0803507556069859,0.130900705332048,0.792,0.208,1,"gypsy4{}5462"
"CG6051",0.080379252707805,-0.041483499652291,1,1,1,"CG6051"
"rho-6",0.0804240693669508,-0.0755228805394648,0.125,0.167,1,"rho-6"
"Lmx1a",0.0805237629889632,0.262170976493892,1,1,1,"Lmx1a"
"CG13933",0.0805643342415812,0.229653291435452,1,1,1,"CG13933"
"CG14154",0.0805701286875542,-0.106052373750807,0.458,0.333,1,"CG14154"
"CG4622",0.0807733436723571,-0.134154346028053,1,1,1,"CG4622"
"Dhrs4",0.0808529976535744,-0.18457598783726,1,0.792,1,"Dhrs4"
"CG32276",0.0808746312403067,-0.17991991819615,1,1,1,"CG32276"
"CG4266",0.0809843054841246,-0.0689674189354848,1,1,1,"CG4266"
"CG4467",0.0810539728992438,0.102917609766293,1,1,1,"CG4467"
"lncRNA:CR45588",0.081090160188552,-0.055168035477605,0.292,0.208,1,"lncRNA:CR45588"
"vn",0.0811484885518024,-0.120146822234811,1,1,1,"vn"
"Esyt2",0.0812060995410961,0.198771115592184,1,1,1,"Esyt2"
"CG16890",0.081320149659547,-0.158596044912048,1,1,1,"CG16890"
"lncRNA:CR43301",0.0813388082821881,0.158876790590925,1,0.875,1,"lncRNA:CR43301"
"Ns2",0.0814778961232659,0.23545747481349,1,0.958,1,"Ns2"
"Vps35",0.0815593093489885,0.208542063402654,1,1,1,"Vps35"
"Pos",0.0815870581149811,0.132775987427158,0.875,0.25,1,"Pos"
"CG1890",0.0816518728042064,-0.167364178895112,0.917,0.667,1,"CG1890"
"GILT1",0.0817402176754447,0.192235952092469,1,0.667,1,"GILT1"
"hopper2{}1030",0.0818648265966156,-0.0434671815492189,0.208,0.167,1,"hopper2{}1030"
"CG15118",0.0819987006303794,-0.138272119547426,1,1,1,"CG15118"
"Socs36E",0.0820760594973843,0.147369086000936,1,1,1,"Socs36E"
"lncRNA:CR45478",0.0821141582654088,-0.0716457634659573,0.458,0.333,1,"lncRNA:CR45478"
"eIF4E7",0.0821218455215917,-0.0603603162567188,0.167,0.167,1,"eIF4E7"
"gypsy5{}2668",0.0822059805220482,0.13947796742683,0.833,0.25,1,"gypsy5{}2668"
"Hsp60C",0.0822682108185424,-0.0651646682596381,0.125,0.167,1,"Hsp60C"
"CG42233",0.0823053659601748,-0.141503202516448,1,1,1,"CG42233"
"Brf",0.0823729901708003,-0.07972981193037,1,1,1,"Brf"
"INE-1{}2209",0.0823940246395299,0.274542014516586,1,0.875,1,"INE-1{}2209"
"CG17189",0.0824342199657425,-0.0618193764116262,0.208,0.167,1,"CG17189"
"stet",0.0824890706384498,-0.143012931894866,1,1,1,"stet"
"Cyp4c3",0.0825452215873198,-0.069437520309882,0.083,0.208,1,"Cyp4c3"
"udd",0.082606262187261,-0.153847388629551,1,0.833,1,"udd"
"lncRNA:CR43260",0.0826281917365213,-0.0649078885777756,0.208,0.125,1,"lncRNA:CR43260"
"Synj",0.0826771393362828,-0.0617582943417038,1,1,1,"Synj"
"INE-1{}6123",0.0827072339968106,0.158260521155105,0.75,0.25,1,"INE-1{}6123"
"mdlc",0.0827883774704081,-0.147042273186341,1,0.917,1,"mdlc"
"CG14314",0.0828169066339012,-0.171246314770468,1,1,1,"CG14314"
"snRNA:U12",0.0828367706425348,-0.049060995650521,0.125,0.208,1,"snRNA:U12"
"CG4914",0.0828573335930114,-0.0569547393453558,0.333,0.25,1,"CG4914"
"Pex5",0.0828747332446662,-0.133375953857045,1,0.958,1,"Pex5"
"icln",0.0829280775559661,-0.1003473925026,0.833,0.5,1,"icln"
"CR33222",0.0830440498218864,-0.149303719302909,1,0.917,1,"CR33222"
"CG5966",0.0830584481583641,-0.118279731117308,0.708,0.625,1,"CG5966"
"dom",0.0830678295480482,-0.0675767420428486,1,1,1,"dom"
"Su(var)2-10",0.0832197102572697,0.203509433463165,1,1,1,"Su(var)2-10"
"PAPLA1",0.0832846552909505,-0.0448106379071394,1,1,1,"PAPLA1"
"Tao",0.0834665169798601,-0.0410513423637486,1,1,1,"Tao"
"CG42365",0.0835465575198893,-0.162275385392423,1,1,1,"CG42365"
"Nplp1",0.0836342168057128,0.157542058776398,1,1,1,"Nplp1"
"Calr",0.0836373905025279,-0.139982593328563,1,1,1,"Calr"
"CG34109",0.0837842267358838,-0.138847028325637,1,1,1,"CG34109"
"INE-1{}3647",0.0838406110169775,0.177198162794163,0.958,0.583,1,"INE-1{}3647"
"HipHop",0.0838484042175294,0.175909289153016,1,0.667,1,"HipHop"
"Cr1a{}1563",0.0839350229000003,0.210739708729141,1,0.833,1,"Cr1a{}1563"
"CG6118",0.0839371366768102,-0.0375580687275843,0.25,0.25,1,"CG6118"
"inc",0.0839924653280028,-0.0365531416516423,1,1,1,"inc"
"aspr",0.0840373216401042,-0.0641581581829307,0.208,0.208,1,"aspr"
"CG8765",0.0840675691771764,0.215895816689604,1,1,1,"CG8765"
"CG9928",0.0841309988365522,-0.124773329324011,0.125,0.25,1,"CG9928"
"Cad89D",0.0842031512453696,-0.0695415527259309,0.083,0.208,1,"Cad89D"
"Arc1",0.0842320303983407,0.223324786563182,1,0.958,1,"Arc1"
"CG1234",0.0842457298234986,-0.134227593970234,1,0.958,1,"CG1234"
"CG14445",0.0842797790144218,-0.127878486158673,1,0.833,1,"CG14445"
"CG16989",0.0843043480281867,-0.142089799988002,1,1,1,"CG16989"
"Acox57D-d",0.0843065429063093,-0.0544703033193503,0.167,0.167,1,"Acox57D-d"
"slf",0.0843134569844933,-0.0656577634889652,0.083,0.208,1,"slf"
"CG6695",0.0843395893128598,-0.0800295121495536,1,1,1,"CG6695"
"Sem1",0.0844572110184786,-0.160935247294064,1,0.958,1,"Sem1"
"flea{}3210",0.0845666618510986,-0.0475175062809452,0.333,0.167,1,"flea{}3210"
"CG9691",0.0848098948888753,-0.0699420072596082,0.25,0.167,1,"CG9691"
"gypsy4{}4422",0.0848377286503505,-0.120857930542579,0.958,0.667,1,"gypsy4{}4422"
"CG10064",0.084992831907021,-0.0641119735687212,0.375,0.167,1,"CG10064"
"mRpS7",0.0850446890596479,-0.134348714450079,1,0.875,1,"mRpS7"
"CG12576",0.0850611550963687,0.149224388554047,1,1,1,"CG12576"
"mRpL13",0.0850795578474211,0.194701292792174,1,0.75,1,"mRpL13"
"baggins{}618",0.0850969273193823,-0.0420808245653133,0.292,0.208,1,"baggins{}618"
"Tim17b1",0.0851494798981013,-0.114507458251158,0.667,0.5,1,"Tim17b1"
"1360{}6344",0.0852143132162785,0.238437006276114,1,0.708,1,"1360{}6344"
"CG7102",0.0852429757078382,0.191612958274133,1,0.667,1,"CG7102"
"amd",0.085314064615169,-0.0506581161632687,0.25,0.167,1,"amd"
"CG33298",0.0853277874715832,0.136576296807773,1,1,1,"CG33298"
"dpr16",0.0854425842023617,-0.0414864454929183,1,1,1,"dpr16"
"brun",0.0854539803942463,-0.094974653704714,1,1,1,"brun"
"Spn88Eb",0.0855130057244414,-0.0797187741292813,0.042,0.208,1,"Spn88Eb"
"Bace",0.0855131318255324,0.152759291636659,0.625,0.167,1,"Bace"
"CG17068",0.0856214151540308,-0.148784446216331,1,0.917,1,"CG17068"
"Top3alpha",0.0856652213030774,-0.155431452888402,1,0.958,1,"Top3alpha"
"Dis3",0.0856671215374453,-0.154042504227835,1,0.917,1,"Dis3"
"CR42490",0.08575696048829,-0.0669416375257521,0.125,0.208,1,"CR42490"
"CG3045",0.0858046578271153,0.201865083305659,1,0.958,1,"CG3045"
"lncRNA:CR45551",0.0858069280297508,-0.0694991138657093,0.25,0.25,1,"lncRNA:CR45551"
"CG11178",0.0858464453489435,-0.140829830478189,1,1,1,"CG11178"
"CG16820",0.085863259107908,-0.140738674588873,0.083,0.208,1,"CG16820"
"D19A",0.0859002223142886,0.251924029287852,1,1,1,"D19A"
"CG12817",0.0859758602436456,-0.182957392563654,1,1,1,"CG12817"
"roo{}944",0.086160108447402,0.205603962869734,1,0.792,1,"roo{}944"
"CG31717",0.086226162845909,-0.120145475811506,0.833,0.542,1,"CG31717"
"CG33303",0.0863898303800189,0.218431335790443,1,1,1,"CG33303"
"lncRNA:CR45054",0.0863916022568703,0.127793252645507,1,1,1,"lncRNA:CR45054"
"CG12693",0.0864176616917994,-0.0650268347354102,0.375,0.292,1,"CG12693"
"Galk",0.0865513721144971,-0.188891993437356,1,0.875,1,"Galk"
"thoc5",0.0865521989027614,0.197244028982379,1,0.833,1,"thoc5"
"CG13982",0.0865569486484005,0.232183496619125,1,0.917,1,"CG13982"
"CG45076",0.0866761921494144,-0.0539391641166604,0.208,0.208,1,"CG45076"
"CG5815",0.0867062195793947,-0.148826953802071,1,1,1,"CG5815"
"lncRNA:CR44737",0.0867070583466464,-0.0781653662235255,0.042,0.208,1,"lncRNA:CR44737"
"MED27",0.0867449596182238,0.170462581422203,1,0.708,1,"MED27"
"CG15047",0.0868040938017744,-0.152591150477563,1,0.833,1,"CG15047"
"CG43188",0.0868990120573295,-0.078831378680996,0.5,0.25,1,"CG43188"
"Cyp6t3",0.0869347754022397,-0.0422744156476274,0.292,0.208,1,"Cyp6t3"
"Mrm2",0.0870011928020495,-0.177899191137472,1,0.833,1,"Mrm2"
"asRNA:CR44351",0.0870797993108372,-0.084280916396688,0.458,0.333,1,"asRNA:CR44351"
"CG43980",0.0870877804418721,-0.064972700610384,0.25,0.25,1,"CG43980"
"CG13482",0.0871133866345785,0.202670664017922,1,0.75,1,"CG13482"
"CG9338",0.0871582986970124,-0.0795906593939044,0.375,0.25,1,"CG9338"
"lncRNA:CR44868",0.0872004927240869,-0.0731108875566484,0.042,0.208,1,"lncRNA:CR44868"
"CG2116",0.0872042379210148,-0.146543313303264,1,1,1,"CG2116"
"IFT54",0.0872122245521057,-0.116080365547687,0.792,0.542,1,"IFT54"
"lncRNA:CR45571",0.0872301617490848,-0.0566773926069457,0.208,0.208,1,"lncRNA:CR45571"
"Cht5",0.0874326647539107,-0.0560005442994651,0.25,0.208,1,"Cht5"
"MED19",0.0875496691609148,-0.122318987818738,1,1,1,"MED19"
"vih",0.0875713072984579,0.229933912376459,1,1,1,"vih"
"Fip1",0.0876116699408084,-0.095867591355475,1,1,1,"Fip1"
"CG31869",0.0876210595927545,-0.15056535685632,1,1,1,"CG31869"
"Mst36Fb",0.0877188944552658,-0.0700669459239887,0.542,0.333,1,"Mst36Fb"
"Ubi-p63E",0.0877598372725642,-0.169026813472063,1,1,1,"Ubi-p63E"
"nis",0.0878090276708944,-0.115043761502293,0.875,0.5,1,"nis"
"nan",0.0878524099683783,-0.0739689043279315,0.167,0.125,1,"nan"
"nonA-l",0.0878563973424497,0.184124779920056,1,1,1,"nonA-l"
"saturn",0.0878868655591133,0.136650198178232,0.875,0.292,1,"saturn"
"CG1218",0.0879132263074311,0.194206431317442,1,0.833,1,"CG1218"
"msd5",0.0880073689791852,-0.0491579722140028,0.333,0.25,1,"msd5"
"CG3149",0.0881457429181481,0.208958811301111,1,0.792,1,"CG3149"
"mRpS17",0.0881864490575067,-0.133585278945614,0.875,0.75,1,"mRpS17"
"roo{}1426",0.0881978167037081,0.190782871080872,1,0.75,1,"roo{}1426"
"asRNA:CR45481",0.0882315958381095,-0.108132876673573,0.542,0.375,1,"asRNA:CR45481"
"CG5541",0.0884641430602266,-0.158023211366058,1,1,1,"CG5541"
"asRNA:CR45870",0.0885082537833415,-0.0612400261920243,0.375,0.25,1,"asRNA:CR45870"
"tio",0.0885134227788243,-0.0939920502829978,1,1,1,"tio"
"trio",0.088546539994439,-0.00089674487481739,1,1,1,"trio"
"1360{}2792",0.0885650961944751,-0.0424703672816689,0.292,0.208,1,"1360{}2792"
"Mfap1",0.0886608704479064,-0.152914565041686,1,1,1,"Mfap1"
"Letm1",0.0889341570660084,-0.0694297888480784,1,1,1,"Letm1"
"fw",0.0889398777871386,-0.07587959870557,0.5,0.208,1,"fw"
"CG9377",0.0890092617429281,-0.108743138574829,0.708,0.458,1,"CG9377"
"CR43975",0.0890628112286804,-0.0487276648815049,0.417,0.25,1,"CR43975"
"Tsp42El",0.0891050747353882,-0.0571471360654217,0.375,0.292,1,"Tsp42El"
"dl",0.0891472570204774,-0.154817816855302,1,0.958,1,"dl"
"CG13685",0.0892308505064734,0.189011319773949,1,1,1,"CG13685"
"gypsy4{}6530",0.0894128383943467,-0.145663517430625,1,1,1,"gypsy4{}6530"
"CG31522",0.0895017622815497,0.14726258130909,1,1,1,"CG31522"
"CG4679",0.0896360386684684,0.23066055314126,1,0.958,1,"CG4679"
"shd",0.0896796688729107,-0.0637246650223453,0.125,0.208,1,"shd"
"G4{}2384",0.0897666190876486,-0.11479685995703,0.667,0.5,1,"G4{}2384"
"CR14033",0.0898611606192435,-0.0549983334094462,0.417,0.208,1,"CR14033"
"F{}2156",0.0902760441053108,-0.0324164408598744,0.292,0.208,1,"F{}2156"
"mariner2{}1523",0.0903093310504838,0.146769495700941,1,0.458,1,"mariner2{}1523"
"Chd64",0.0903150905812303,0.180267829682908,1,1,1,"Chd64"
"CkIIalpha-i1",0.090352697141019,-0.130481110694919,0.958,0.833,1,"CkIIalpha-i1"
"mira",0.0904848680959518,-0.128172289243864,1,1,1,"mira"
"Grd",0.090517907925539,-0.105976376130703,1,1,1,"Grd"
"CG11951",0.0905776297139649,-0.0687437135961497,0.208,0.125,1,"CG11951"
"CG10874",0.0906517024428537,0.236948469697881,1,1,1,"CG10874"
"Cln7",0.0906724068137231,-0.0879525047811596,0.542,0.333,1,"Cln7"
"lncRNA:CR45457",0.0906910290528273,-0.0691643084261537,0.292,0.167,1,"lncRNA:CR45457"
"CG46042",0.0906964684493443,0.121022155588747,0.792,0.25,1,"CG46042"
"CG1494",0.0907464375355262,-0.0499818475829326,0.25,0.167,1,"CG1494"
"Phb1",0.090788120645055,0.184408921738273,1,1,1,"Phb1"
"gl",0.0908518702823337,0.139940480828566,0.75,0.167,1,"gl"
"p130CAS",0.090877155496416,-0.0526201403171639,1,1,1,"p130CAS"
"lncRNA:CR43656",0.0909219575509786,-0.0551853239623457,0.208,0.208,1,"lncRNA:CR43656"
"hopper{}643",0.0909890202656494,-0.142558355250015,0.958,0.792,1,"hopper{}643"
"ND-49",0.0911001034146475,0.188659337785843,1,1,1,"ND-49"
"l(3)mbn",0.091111351467422,-0.0461966866649091,0.208,0.208,1,"l(3)mbn"
"RpL4",0.091181906160843,-0.125898182930298,1,1,1,"RpL4"
"297{}6072",0.0911854648547771,-0.0769886808846332,0.083,0.167,1,"297{}6072"
"Mics1",0.0912735823562479,0.240775139658324,1,0.833,1,"Mics1"
"Tip60",0.0912849272324249,-0.113585686556889,1,0.958,1,"Tip60"
"GNBP1",0.0912874903762129,-0.049376039222973,0.208,0.167,1,"GNBP1"
"Idh3g",0.0912982892002024,0.202624810940274,1,1,1,"Idh3g"
"pHCl-2",0.0914094216734268,-0.0613315647725612,0.167,0.167,1,"pHCl-2"
"CG8100",0.0917113222655328,-0.0654435641421136,0.167,0.167,1,"CG8100"
"CG43068",0.0917213693569987,-0.131670517042307,1,0.625,1,"CG43068"
"RR48332",0.091980327749544,-0.057622807940553,0.208,0.167,1,"RR48332"
"Agpat3",0.0920549027236035,0.204834441804024,1,1,1,"Agpat3"
"Sbf",0.0921081854246226,0.196375265836794,1,1,1,"Sbf"
"Serinc",0.0921361894934473,0.164952329107855,1,1,1,"Serinc"
"JTBR",0.0921442728616064,0.153154322802434,0.917,0.5,1,"JTBR"
"disp",0.0921486181355925,0.192147651718792,1,1,1,"disp"
"Tim9b",0.092263633521216,0.200867821007096,1,1,1,"Tim9b"
"CG9876",0.092286799341661,-0.0736396363779335,0.083,0.167,1,"CG9876"
"Trmt112",0.0923353895700581,0.237679201455726,1,0.875,1,"Trmt112"
"tx",0.092337710560144,-0.0741753461921908,0.375,0.25,1,"tx"
"lncRNA:CR45480",0.0923754806181832,-0.0642009249376594,0.542,0.292,1,"lncRNA:CR45480"
"Cr1a{}2410",0.0924816939259422,0.137591289724228,0.708,0.125,1,"Cr1a{}2410"
"bowl",0.0924864332212088,-0.117893193167785,0.875,0.667,1,"bowl"
"CG8236",0.0924889556613328,-0.0608894875955635,0.167,0.167,1,"CG8236"
"CG15385",0.0925405656768646,0.189840678837553,1,1,1,"CG15385"
"RNaseX25",0.092547695581772,0.223286937902338,1,0.917,1,"RNaseX25"
"CG33125",0.092562789980007,-0.0538225930324057,0.25,0.167,1,"CG33125"
"Vang",0.0926567021407914,0.212390024993934,1,1,1,"Vang"
"CG8046",0.0926776277002686,-0.042341124729596,0.25,0.167,1,"CG8046"
"CG15599",0.0927254583313018,-0.0608676414158831,0.167,0.167,1,"CG15599"
"amn",0.0927393828410582,-0.164437705136679,1,1,1,"amn"
"rictor",0.0928032472705257,-0.0546165806703135,1,1,1,"rictor"
"Arr2",0.0928204001345659,-0.217219220786549,1,0.708,1,"Arr2"
"lncRNA:CR43620",0.092835316652784,-0.0718926473646944,0.125,0.167,1,"lncRNA:CR43620"
"Cib2",0.0928547089102574,-0.089465313503652,0.5,0.25,1,"Cib2"
"Mur82C",0.0929601181993172,-0.0529619876980547,0.333,0.208,1,"Mur82C"
"FIG4",0.0931388175609504,-0.172274715688455,1,1,1,"FIG4"
"roo{}186",0.0931885285215527,0.238320990888488,1,0.875,1,"roo{}186"
"CG15771",0.0932322316841363,-0.088886657914329,1,1,1,"CG15771"
"babo",0.0932601114284758,-0.0299833718510405,1,1,1,"babo"
"CG8509",0.0932980390710293,-0.142553850524393,1,0.958,1,"CG8509"
"Sply",0.0935270038820057,0.190299991708426,1,0.958,1,"Sply"
"Sirup",0.0935739971987161,-0.156809614073888,1,0.917,1,"Sirup"
"Dro",0.0935748977007909,-0.0915701756220688,0.292,0.083,1,"Dro"
"Spx",0.0936191388225908,-0.14852427040645,1,0.875,1,"Spx"
"Tc1{}1211",0.0936457655207711,-0.0449768258944223,0.375,0.167,1,"Tc1{}1211"
"CG32022",0.093686609474966,-0.12946197119081,1,0.667,1,"CG32022"
"CG10862",0.0937958571718039,-0.0775485483871696,0.083,0.167,1,"CG10862"
"Usp15-31",0.0938189819836865,-0.0385406090419986,1,1,1,"Usp15-31"
"CG14642",0.093920321590389,-0.0415559626203086,0.25,0.167,1,"CG14642"
"Syx17",0.0939720746001952,-0.127915480451553,1,1,1,"Syx17"
"Cr1a{}5022",0.0940387987172763,0.132357541667491,1,0.375,1,"Cr1a{}5022"
"Hmgs",0.0940437659318958,0.202971450960091,1,1,1,"Hmgs"
"Art4",0.0940846814736456,0.190104494723951,1,1,1,"Art4"
"F{}864",0.094227110841055,-0.0784949468485099,0.417,0.25,1,"F{}864"
"lncRNA:CR46237",0.0942963859117601,-0.0702464255776754,0.083,0.167,1,"lncRNA:CR46237"
"CG6628",0.0943848654042046,-0.154263524170625,1,0.958,1,"CG6628"
"Or45a",0.0944691223127241,-0.146455258971421,1,1,1,"Or45a"
"Ivk{}1704",0.0945269024353872,0.157422398039609,0.875,0.375,1,"Ivk{}1704"
"EndoU",0.0945699513297434,-0.0433604065318685,0.25,0.167,1,"EndoU"
"Lhr",0.0946922308324996,0.202530687810605,1,0.917,1,"Lhr"
"CG42795",0.0947224760443132,-0.0154738345202281,1,1,1,"CG42795"
"CG31883",0.0948360897929838,-0.141606870044747,1,0.833,1,"CG31883"
"CG14219",0.0948381539432299,-0.0884902291369727,0,0.208,1,"CG14219"
"Ugt316A1",0.0949944085136053,0.184382945822963,1,1,1,"Ugt316A1"
"Six4",0.0950973632511126,0.179040955643475,0.958,0.375,1,"Six4"
"Skeletor",0.0951260868022359,-0.0401407411609407,0.208,0.208,1,"Skeletor"
"lncRNA:CR43146",0.0951314659807383,-0.0736910766097258,0.333,0.208,1,"lncRNA:CR43146"
"Cyp6a9",0.095277272016916,-0.0659137689394438,0.458,0.292,1,"Cyp6a9"
"CG4839",0.0953005215589706,0.189080252775292,1,0.833,1,"CG4839"
"CG2519",0.0953013939891521,0.125418266448908,1,1,1,"CG2519"
"CG7231",0.0954872710377737,0.224679360717502,1,1,1,"CG7231"
"rdhB",0.0955249889679673,-0.0430490812690136,0.333,0.208,1,"rdhB"
"mbm",0.0955413162621642,-0.140051919522344,1,0.917,1,"mbm"
"FB{}773",0.095546937325882,-0.0787588639559758,0.667,0.333,1,"FB{}773"
"CG3982",0.0956105990630074,-0.179680591135742,1,1,1,"CG3982"
"CG30001",0.0958123230337165,-0.0499450935739274,0.167,0.208,1,"CG30001"
"Mlh1",0.0958260484110142,-0.122935213804784,0.792,0.625,1,"Mlh1"
"Cyp6a14",0.0959869454720252,-0.0383346132498472,0.375,0.167,1,"Cyp6a14"
"CG15919",0.0961747477434582,-0.0490071723888246,0.25,0.208,1,"CG15919"
"CG31823",0.0961894304498255,-0.0560542521226441,0.167,0.167,1,"CG31823"
"CG8500",0.0962440827714134,-0.0306276904947523,1,1,1,"CG8500"
"Mitofilin",0.096442860312958,-0.0837810686318263,1,1,1,"Mitofilin"
"Pex7",0.0965522665319218,-0.067407728040644,0.125,0.167,1,"Pex7"
"lncRNA:CR46217",0.0966364753108281,-0.0753127568221181,0.083,0.167,1,"lncRNA:CR46217"
"lncRNA:CR43264",0.0967438492257267,-0.056367716184238,0.25,0.208,1,"lncRNA:CR43264"
"futsch",0.0967704299512739,-0.0253216329743058,1,1,1,"futsch"
"ocm",0.0968608985357626,-0.0697969382154507,1,1,1,"ocm"
"CG34195",0.0970850278649409,0.185433116753574,1,0.667,1,"CG34195"
"Teh2",0.0971724249814272,0.129962036848999,1,1,1,"Teh2"
"17.6{}1116",0.0972389063986142,-0.158871962757531,1,0.958,1,"17.6{}1116"
"CG9498",0.0973251409170412,-0.0413454152673189,0.333,0.208,1,"CG9498"
"HDAC11",0.0973535152604917,0.208746319015379,1,0.792,1,"HDAC11"
"Slu7",0.0974105386053993,-0.134724742507597,1,1,1,"Slu7"
"fab1",0.0975328910545806,0.168795439479511,1,1,1,"fab1"
"CG6511",0.0977164806105442,0.222851116036122,1,1,1,"CG6511"
"RpL24",0.0977321667178921,-0.172780989576627,1,1,1,"RpL24"
"heph",0.0977699552318499,0.0930021672426777,1,1,1,"heph"
"CG44774",0.0978527819409543,0.141564085951336,1,1,1,"CG44774"
"ND-B16.6",0.0979257707196072,-0.138721254362209,1,1,1,"ND-B16.6"
"Slh",0.0980123347509071,-0.108124546388996,1,1,1,"Slh"
"net",0.0981555590251543,0.154704962445885,0.958,0.583,1,"net"
"asRNA:CR46471",0.0981659677449074,-0.146474240271186,0.958,0.583,1,"asRNA:CR46471"
"lncRNA:CR45035",0.0981714358108607,-0.107736710505277,0.792,0.625,1,"lncRNA:CR45035"
"ninja-Dsim-like{}589",0.0982546597908358,-0.0689797846967162,0.542,0.333,1,"ninja-Dsim-like{}589"
"CG14630",0.0983139207583931,-0.123830779110428,1,0.833,1,"CG14630"
"aph-1",0.0984361377615854,-0.155736978211891,1,0.792,1,"aph-1"
"Idh3a",0.0984414872633109,-0.0715880533827631,1,1,1,"Idh3a"
"Nepl16",0.098526571314265,0.181481891658752,1,1,1,"Nepl16"
"ND-SGDH",0.0985561754184835,-0.137267153437371,1,0.958,1,"ND-SGDH"
"CG7747",0.0985644800546033,0.195645264299317,0.958,0.792,1,"CG7747"
"CG8939",0.0985774770150281,0.185809876741378,1,0.958,1,"CG8939"
"CG4328",0.0986040444711561,0.222594840188977,1,1,1,"CG4328"
"Mys45A",0.0986218031045227,0.230521456483297,1,0.875,1,"Mys45A"
"Mtr4",0.09864216490674,0.180476823990367,1,0.917,1,"Mtr4"
"CG9471",0.0987679185859202,0.158037020507773,1,0.583,1,"CG9471"
"CG11929",0.0988063447872028,-0.0596366942824762,0.125,0.167,1,"CG11929"
"Mppe",0.0988903051428563,0.171491109753936,1,0.917,1,"Mppe"
"twe",0.0989027383397075,0.220080319286799,1,0.917,1,"twe"
"CR32010",0.0989120439003561,0.191546455117974,0.958,0.542,1,"CR32010"
"wrd",0.0991560592760994,0.133128607291821,1,1,1,"wrd"
"lilli",0.0992453691926619,0.0027328137540259,1,1,1,"lilli"
"Mat1",0.0993111179318309,0.182985569686985,1,1,1,"Mat1"
"CG10914",0.0993716433820065,0.181603899950779,1,0.875,1,"CG10914"
"spidey",0.099391099932028,-0.0959067432565999,1,1,1,"spidey"
"alphaCOP",0.0994006152764871,0.21435837505706,1,1,1,"alphaCOP"
"lncRNA:CR45199",0.0994165398990951,-0.113604064386058,0.875,0.75,1,"lncRNA:CR45199"
"dor",0.0994904430853363,-0.129184198405117,1,1,1,"dor"
"Pvr",0.099590302499791,-0.113029835085659,1,1,1,"Pvr"
"roo{}992",0.0996058769047935,0.144921447543704,0.958,0.5,1,"roo{}992"
"Fatp3",0.0996232335476051,-0.113152165365083,0.958,0.625,1,"Fatp3"
"CG31419",0.0999268894472608,-0.0675863165055892,0.125,0.167,1,"CG31419"
"mRpL34",0.100045456532684,0.134546526666248,0.917,0.25,1,"mRpL34"
"RpL34a",0.100084921310673,-0.158551693735555,1,0.75,1,"RpL34a"
"Nepl18",0.100197079767041,-0.0496654164778834,0.292,0.167,1,"Nepl18"
"lncRNA:CR44986",0.100348787707985,-0.0848840994954667,0.542,0.333,1,"lncRNA:CR44986"
"CG2955",0.100399102460411,-0.064016885757952,0.125,0.167,1,"CG2955"
"Cap-G",0.100556097818093,-0.114605575093493,1,1,1,"Cap-G"
"1360{}6314",0.100631845379523,-0.0544634203972532,0.167,0.167,1,"1360{}6314"
"RhoGAP68F",0.100672840482621,0.135935628209183,1,1,1,"RhoGAP68F"
"CG2918",0.100861642419957,0.169172773590267,1,1,1,"CG2918"
"Nepl17",0.100916022027193,-0.114918235181787,0.833,0.625,1,"Nepl17"
"betaCOP",0.101077400928916,-0.116656153432071,1,1,1,"betaCOP"
"G4{}6016",0.101139959105464,-0.0441435213594792,0.417,0.208,1,"G4{}6016"
